Station ID,Station name,Variable,Position/depth (AGL) (m),Sensor Mfg,Sensor Model
SBSM8,Sunburst NW,SOILT40 [K],1,Acclima,TDR-310N
SBSM8,Sunburst NW,SOILT40 [K],1,Acclima,TDR-310N
SURM8,Sun River SE,SOILT40 [K],1,Acclima,TDR-310N
TTNM8,Toston,SOILT40 [K],1,Acclima,TDR-310N
TTNM8,Toston,SOILT40 [K],1,Acclima,TDR-310N
TRNM8,Turner N,SOILT40 [K],1,Acclima,TDR-310N
TWOM8,Twodot E,SOILT40 [K],1,Acclima,TDR-310N
VLTM8,Dovetail,SOILT40 [K],1,Acclima,TDR-310N
WRHM8,War Horse NW,SOILT40 [K],1,Acclima,TDR-310N
WNFM8,Woodhawk,SOILT40 [K],1,Acclima,TDR-310N
WNFM8,Woodhawk,SOILT40 [K],1,Acclima,TDR-310N
WIEM8,Winnett SW,SOILT40 [K],1,Acclima,TDR-310N
